"data","n","p","lambda0","non_zeros","med_abs","max_abs","acc","sens","spec","sec"
"simulate10_10_10_7_data.csv",1000,21,0,18,3,10,0.747,0.719077568134172,0.772466539196941,0.0743930339813232
"simulate10_10_10_8_data.csv",1000,21,0,17,3,10,0.726,0.719367588932806,0.732793522267207,0.0686540603637695
"simulate10_10_10_9_data.csv",1000,21,0,19,2.5,10,0.739,0.76734693877551,0.711764705882353,0.0887010097503662
"simulate10_10_3_1_data.csv",1000,21,0,18,2.5,10,0.856,0.838174273858921,0.872586872586873,0.0804710388183594
"simulate10_10_3_10_data.csv",1000,21,0,18,2.5,10,0.831,0.85546875,0.805327868852459,0.100900888442993
"simulate10_10_3_2_data.csv",1000,21,0,20,3,10,0.855,0.83984375,0.870901639344262,0.11685299873352
"simulate10_10_3_3_data.csv",1000,21,0,17,4,10,0.877,0.87603305785124,0.877906976744186,0.106397867202759
"simulate10_10_3_4_data.csv",1000,21,0,17,2.5,10,0.84,0.808163265306122,0.870588235294118,0.080502986907959
"simulate10_10_3_5_data.csv",1000,21,0,9,0,10,0.818,0.964730290456432,0.681467181467181,0.139995813369751
"simulate10_10_3_6_data.csv",1000,21,0,15,2,10,0.867,0.86128364389234,0.872340425531915,0.116708040237427
"simulate10_10_3_7_data.csv",1000,21,0,16,4.5,10,0.847,0.846758349705305,0.84725050916497,0.136974096298218
"simulate10_10_3_8_data.csv",1000,21,0,17,2,10,0.863,0.836653386454183,0.889558232931727,0.0994489192962646
"simulate10_10_3_9_data.csv",1000,21,0,19,3.5,10,0.877,0.891682785299807,0.86128364389234,0.11774206161499
"simulate10_10_5_1_data.csv",1000,21,0,20,3.5,10,0.8,0.818702290076336,0.779411764705882,0.0952820777893066
"simulate10_10_5_10_data.csv",1000,21,0,17,3,10,0.817,0.813387423935091,0.82051282051282,0.0809969902038574
"simulate10_10_5_2_data.csv",1000,21,0,17,3,10,0.813,0.822834645669291,0.802845528455285,0.0749521255493164
"simulate10_10_5_3_data.csv",1000,21,0,19,3.5,10,0.812,0.820952380952381,0.802105263157895,0.130207777023315
"simulate10_10_5_4_data.csv",1000,21,0,13,2,10,0.808,0.807302231237322,0.808678500986193,0.205476999282837
"simulate10_10_5_5_data.csv",1000,21,0,16,4,10,0.806,0.803212851405622,0.808764940239044,0.0744249820709229
"simulate10_10_5_6_data.csv",1000,21,0,18,2,10,0.806,0.808853118712274,0.803180914512923,0.0764079093933105
"simulate10_10_5_7_data.csv",1000,21,0,16,2,10,0.816,0.803468208092486,0.82952182952183,0.101066827774048
"simulate10_10_5_8_data.csv",1000,21,0,19,2.5,10,0.83,0.845238095238095,0.814516129032258,0.0810239315032959
"simulate10_10_5_9_data.csv",1000,21,0,17,3,10,0.802,0.813664596273292,0.79110251450677,0.0758719444274902
"simulate5_5_0_1_data.csv",1000,11,0,9,2,10,0.833,0.859315589353612,0.80379746835443,0.0400021076202393
"simulate5_5_0_10_data.csv",1000,11,0,9,3.5,10,0.817,0.808300395256917,0.825910931174089,0.0760469436645508
"simulate5_5_0_2_data.csv",1000,11,0,9,3.5,10,0.828,0.806142034548944,0.851774530271399,0.0420248508453369
"simulate5_5_0_3_data.csv",1000,11,0,9,4,10,0.813,0.78672032193159,0.8389662027833,0.0369410514831543
"simulate5_5_0_4_data.csv",1000,11,0,9,2,10,0.829,0.8714859437751,0.786852589641434,0.0759601593017578
"simulate5_5_0_5_data.csv",1000,11,0,9,4.5,10,0.807,0.74901185770751,0.866396761133603,0.0390620231628418
"simulate5_5_0_6_data.csv",1000,11,0,10,5.5,10,0.76,0.715447154471545,0.803149606299213,0.035836935043335
"simulate5_5_0_7_data.csv",1000,11,0,8,2,10,0.86,0.91497975708502,0.806324110671937,0.057636022567749
"simulate5_5_0_8_data.csv",1000,11,0,10,2.5,10,0.829,0.787755102040816,0.868627450980392,0.0400230884552002
"simulate5_5_0_9_data.csv",1000,11,0,10,2.5,10,0.848,0.835010060362173,0.860834990059642,0.0617060661315918
"simulate5_5_10_1_data.csv",1000,11,0,9,3.5,10,0.728,0.747011952191235,0.708835341365462,0.0334219932556152
"simulate5_5_10_10_data.csv",1000,11,0,9,3.5,10,0.724,0.675298804780876,0.773092369477912,0.0346131324768066
"simulate5_5_10_2_data.csv",1000,11,0,10,3,10,0.737,0.790419161676647,0.683366733466934,0.0487120151519775
"simulate5_5_10_3_data.csv",1000,11,0,10,5,10,0.717,0.688492063492063,0.745967741935484,0.0343329906463623
"simulate5_5_10_4_data.csv",1000,11,0,9,2.5,10,0.735,0.788844621513944,0.680722891566265,0.0342450141906738
"simulate5_5_10_5_data.csv",1000,11,0,10,2,10,0.743,0.727634194831014,0.758551307847082,0.0553290843963623
"simulate5_5_10_6_data.csv",1000,11,0,10,3,10,0.732,0.7534516765286,0.709939148073022,0.0474658012390137
"simulate5_5_10_7_data.csv",1000,11,0,10,3,10,0.745,0.788461538461538,0.697916666666667,0.0484740734100342
"simulate5_5_10_8_data.csv",1000,11,0,9,1.5,10,0.734,0.809716599190283,0.660079051383399,0.0342321395874023
