data, n, p, method, acc, sens, spec, auc, lambda0, non-zeros, med_abs, max_abs, time 
simulate50_50_5_9_data.csv,1000,100,FR,0.836,0.8333333333333334,0.8384615384615385,0.9137179487179486,0,85,0.7670480091363994,3.4517160411137975,378.7245030403137
simulate50_50_5_9_data.csv,1000,100,LR,0.84,0.8333333333333334,0.8461538461538461,0.9176923076923077,0,100,0.7384193766997009,38.28203889479635,0.05052375793457031
simulate50_50_5_9_data.csv,1000,100,Round,0.804,0.7166666666666667,0.8846153846153846,0.9130128205128205,0,62,1.0,38.0,0.050528764724731445
simulate50_50_5_9_data.csv,1000,100,NLLCD,0.756,0.7083333333333334,0.8,0.8567948717948719,0,45,0.0,10.0,1.4645557403564453
simulate50_50_5_8_data.csv,1000,100,FR,0.824,0.7956204379562044,0.8584070796460177,0.91550933402235,0,80,0.5323669651114227,2.1294678604456907,1208.8067588806152
simulate50_50_5_8_data.csv,1000,100,LR,0.824,0.7956204379562044,0.8584070796460177,0.918545313610232,0,98,0.6231286995682854,2.4074009249563377,0.008882761001586914
simulate50_50_5_8_data.csv,1000,100,Round,0.692,0.45255474452554745,0.9823008849557522,0.9014275563594083,0,59,1.0,2.0,0.008887052536010742
simulate50_50_5_8_data.csv,1000,100,NLLCD,0.756,0.7372262773722628,0.7787610619469026,0.8519798462631613,0,77,1.0,7.0,1.9236388206481934
simulate10_0_5_8_data.csv,1000,10,FR,0.7,0.7286821705426356,0.6694214876033058,0.7490229995515408,0,10,0.4802450315794345,0.960490063158869,0.3896491527557373
simulate10_0_5_8_data.csv,1000,10,LR,0.66,0.6124031007751938,0.7107438016528925,0.7445704401306937,0,10,0.45991162945548103,0.9937715878587982,0.0010769367218017578
simulate10_0_5_8_data.csv,1000,10,Round,0.624,0.5038759689922481,0.7520661157024794,0.6610288935870331,0,5,0.5,1.0,0.0010809898376464844
simulate10_0_5_8_data.csv,1000,10,NLLCD,0.644,0.5968992248062015,0.6942148760330579,0.7144275738356076,0,8,2.5,7.0,0.040334224700927734
simulate10_0_5_9_data.csv,1000,10,FR,0.664,0.7279411764705882,0.5877192982456141,0.6978521671826625,0,8,0.582850644440379,0.9325610311046065,0.22171902656555176
simulate10_0_5_9_data.csv,1000,10,LR,0.68,0.6470588235294118,0.7192982456140351,0.7063983488132095,0,10,0.5780006854425941,1.00725081015493,0.0014913082122802734
simulate10_0_5_9_data.csv,1000,10,Round,0.668,0.7941176470588235,0.5175438596491229,0.676954334365325,0,6,1.0,1.0,0.0014944076538085938
simulate10_0_5_9_data.csv,1000,10,NLLCD,0.672,0.6544117647058824,0.6929824561403509,0.6924342105263158,0,8,4.0,10.0,0.06723642349243164
simulate50_50_10_4_data.csv,1000,100,FR,0.704,0.6791044776119403,0.7327586206896551,0.7569158517756047,0,87,0.4248754976638572,2.124377488319286,380.17948293685913
simulate50_50_10_4_data.csv,1000,100,LR,0.708,0.6940298507462687,0.7241379310344828,0.757076685537828,0,100,0.44884992129998724,2.130703325926813,0.022242069244384766
simulate50_50_10_4_data.csv,1000,100,Round,0.64,0.4552238805970149,0.853448275862069,0.7399961399897066,0,46,0.0,2.0,0.02224588394165039
simulate50_50_10_4_data.csv,1000,100,NLLCD,0.62,0.5597014925373134,0.6896551724137931,0.6916173443129182,0,55,1.0,4.0,0.9282779693603516
simulate50_50_10_5_data.csv,1000,100,FR,0.692,0.6714285714285714,0.7181818181818181,0.769448051948052,0,77,0.27368287099668803,2.7368287099668804,166.3545479774475
simulate50_50_10_5_data.csv,1000,100,LR,0.692,0.6785714285714286,0.7090909090909091,0.782987012987013,0,100,0.3610397346732461,2.7426567960151913,0.021733999252319336
simulate50_50_10_5_data.csv,1000,100,Round,0.672,0.5928571428571429,0.7727272727272727,0.7713311688311689,0,38,0.0,3.0,0.02173900604248047
simulate50_50_10_5_data.csv,1000,100,NLLCD,0.66,0.6428571428571429,0.6818181818181818,0.7818831168831168,0,69,1.0,10.0,1.5967891216278076
simulate10_10_0_9_data.csv,1000,20,FR,0.836,0.9069767441860465,0.7603305785123967,0.9293997052982254,0,13,1.0,10.0,5.031277179718018
simulate10_10_0_9_data.csv,1000,20,LR,0.84,0.875968992248062,0.8016528925619835,0.9285988852585048,0,20,0.9443815832447182,17.651378681331575,0.013504981994628906
simulate10_10_0_9_data.csv,1000,20,Round,0.832,0.8914728682170543,0.768595041322314,0.9266769171631751,0,13,1.0,18.0,0.013509750366210938
simulate10_10_0_9_data.csv,1000,20,NLLCD,0.848,0.8604651162790697,0.8347107438016529,0.9179639951310141,0,11,1.0,10.0,0.10799717903137207
simulate0_10_10_6_data.csv,1000,10,FR,0.708,0.6581196581196581,0.7518796992481203,0.7767816978343295,0,10,0.8983910662985458,1.6171039193373824,0.4553859233856201
simulate0_10_10_6_data.csv,1000,10,LR,0.708,0.6495726495726496,0.7593984962406015,0.7798342008868325,0,10,0.9498990631255029,1.6385834917229323,0.0015091896057128906
simulate0_10_10_6_data.csv,1000,10,Round,0.7,0.7777777777777778,0.631578947368421,0.7624188676820255,0,9,1.0,2.0,0.0015132427215576172
simulate0_10_10_6_data.csv,1000,10,NLLCD,0.712,0.6666666666666666,0.7518796992481203,0.7662746610115031,0,9,3.0,6.0,0.04791903495788574
simulate10_0_5_10_data.csv,1000,10,FR,0.66,0.6617647058823529,0.6578947368421053,0.7244904540763675,0,10,0.6374356587297185,0.9106223696138837,0.3536040782928467
simulate10_0_5_10_data.csv,1000,10,LR,0.676,0.6985294117647058,0.6491228070175439,0.7290699174406605,0,10,0.6213525774990181,0.9541385546058818,0.001332998275756836
simulate10_0_5_10_data.csv,1000,10,Round,0.66,0.875,0.40350877192982454,0.7229102167182663,0,6,1.0,1.0,0.0013370513916015625
simulate10_0_5_10_data.csv,1000,10,NLLCD,0.648,0.6764705882352942,0.6140350877192983,0.6892737358101135,0,10,2.0,4.0,0.05273890495300293
simulate10_10_0_8_data.csv,1000,20,FR,0.88,0.905982905982906,0.8571428571428571,0.9524452156031104,0,17,1.5579418880636848,6.23176755225474,5.209865093231201
simulate10_10_0_8_data.csv,1000,20,LR,0.888,0.8717948717948718,0.9022556390977443,0.9558190347664031,0,20,1.7261537560174411,7.28720335993723,0.005185127258300781
simulate10_10_0_8_data.csv,1000,20,Round,0.876,0.8461538461538461,0.9022556390977443,0.9556262450999293,0,15,2.0,7.0,0.005195140838623047
simulate10_10_0_8_data.csv,1000,20,NLLCD,0.856,0.8205128205128205,0.8872180451127819,0.9501960028275818,0,17,2.5,10.0,0.1805109977722168
simulate0_10_10_7_data.csv,1000,10,FR,0.744,0.7251908396946565,0.7647058823529411,0.8114375521200846,0,10,1.079565712924586,1.9432182832642548,0.46166205406188965
simulate0_10_10_7_data.csv,1000,10,LR,0.744,0.7251908396946565,0.7647058823529411,0.8119507344922703,0,10,1.0612968730964778,1.9768146006098195,0.0018389225006103516
simulate0_10_10_7_data.csv,1000,10,Round,0.712,0.6030534351145038,0.8319327731092437,0.8011097568798512,0,9,1.0,2.0,0.0018439292907714844
simulate0_10_10_7_data.csv,1000,10,NLLCD,0.716,0.6717557251908397,0.7647058823529411,0.7994419141702481,0,10,2.5,9.0,0.06247568130493164
simulate10_10_10_3_data.csv,1000,20,FR,0.696,0.6693548387096774,0.7222222222222222,0.7730094726062468,0,16,0.6574841604537718,2.191613868179239,2.9656519889831543
simulate10_10_10_3_data.csv,1000,20,LR,0.692,0.6370967741935484,0.746031746031746,0.7772017409114184,0,20,0.6056317010968433,2.1426298153211234,0.0124969482421875
simulate10_10_10_3_data.csv,1000,20,Round,0.648,0.4112903225806452,0.8809523809523809,0.7615207373271891,0,11,1.0,2.0,0.012501001358032227
simulate10_10_10_3_data.csv,1000,20,NLLCD,0.692,0.6451612903225806,0.7380952380952381,0.7732334869431644,0,16,1.5,7.0,0.2527740001678467
simulate10_10_10_2_data.csv,1000,20,FR,0.728,0.725,0.7307692307692307,0.8203846153846153,0,20,0.48262839832921384,1.4478851949876415,3.206249952316284
simulate10_10_10_2_data.csv,1000,20,LR,0.728,0.7333333333333333,0.7230769230769231,0.8200641025641026,0,20,0.49915129486008103,1.464128763898759,0.002315044403076172
simulate10_10_10_2_data.csv,1000,20,Round,0.7,0.4583333333333333,0.9230769230769231,0.8244871794871794,0,10,0.5,1.0,0.0023190975189208984
simulate10_10_10_2_data.csv,1000,20,NLLCD,0.716,0.7166666666666667,0.7153846153846154,0.8094230769230769,0,18,3.5,9.0,0.2246389389038086
simulate5_5_0_4_data.csv,1000,10,FR,0.784,0.7967479674796748,0.7716535433070866,0.8774086166058511,0,8,0.9684468573834559,3.8737874295338233,0.4878058433532715
simulate5_5_0_4_data.csv,1000,10,LR,0.796,0.7804878048780488,0.8110236220472441,0.8787849689520517,0,10,0.8815767725608226,3.873794817247873,0.0019028186798095703
simulate5_5_0_4_data.csv,1000,10,Round,0.776,0.6422764227642277,0.905511811023622,0.8666538633890275,0,7,1.0,4.0,0.0019071102142333984
simulate5_5_0_4_data.csv,1000,10,NLLCD,0.808,0.7479674796747967,0.8661417322834646,0.8775366493822419,0,9,5.5,10.0,0.08054304122924805
simulate5_5_0_5_data.csv,1000,10,FR,0.796,0.8373983739837398,0.7559055118110236,0.9138659496831189,0,10,1.8953603194454853,4.211911820989967,0.3794221878051758
simulate5_5_0_5_data.csv,1000,10,LR,0.808,0.7723577235772358,0.84251968503937,0.9170347608987901,0,10,1.9068535217805072,4.080545218651654,0.0024559497833251953
simulate5_5_0_5_data.csv,1000,10,Round,0.812,0.6666666666666666,0.952755905511811,0.9119134498431598,0,8,2.0,4.0,0.002460002899169922
simulate5_5_0_5_data.csv,1000,10,NLLCD,0.816,0.8048780487804879,0.8267716535433071,0.9056398438000128,0,8,5.5,10.0,0.09349703788757324
simulate50_50_10_9_data.csv,1000,100,FR,0.716,0.7851851851851852,0.6347826086956522,0.7963607085346215,0,45,0.0,10.0,296.6339662075043
simulate50_50_10_9_data.csv,1000,100,LR,0.752,0.7185185185185186,0.7913043478260869,0.798389694041868,0,100,0.4106314413624339,16.941147652175825,0.05574679374694824
simulate50_50_10_9_data.csv,1000,100,Round,0.572,0.25925925925925924,0.9391304347826087,0.7812882447665057,0,42,0.0,17.0,0.0557558536529541
simulate50_50_10_9_data.csv,1000,100,NLLCD,0.72,0.6962962962962963,0.7478260869565218,0.7803220611916264,0,75,1.0,9.0,2.1950926780700684
simulate50_50_10_8_data.csv,1000,100,FR,0.656,0.6384615384615384,0.675,0.7233333333333333,0,87,0.30339382200755305,1.5169691100377654,234.10716795921326
simulate50_50_10_8_data.csv,1000,100,LR,0.66,0.6461538461538462,0.675,0.7293589743589743,0,100,0.3259199353306559,5.784582659938252,0.047097206115722656
simulate50_50_10_8_data.csv,1000,100,Round,0.652,0.823076923076923,0.4666666666666667,0.6986538461538462,0,37,0.0,6.0,0.04711413383483887
simulate50_50_10_8_data.csv,1000,100,NLLCD,0.628,0.6230769230769231,0.6333333333333333,0.71125,0,75,1.0,8.0,1.726410150527954
simulate10_10_0_4_data.csv,1000,20,FR,0.86,0.8319327731092437,0.8854961832061069,0.9496760536275579,0,15,1.4416707892755922,7.208353946377961,6.419240951538086
simulate10_10_0_4_data.csv,1000,20,LR,0.86,0.8487394957983193,0.8702290076335878,0.9500288665084353,0,20,1.4071320023372427,17.032614258746914,0.013827085494995117
simulate10_10_0_4_data.csv,1000,20,Round,0.848,0.8403361344537815,0.8549618320610687,0.9460196292257361,0,16,1.0,17.0,0.01383209228515625
simulate10_10_0_4_data.csv,1000,20,NLLCD,0.856,0.8487394957983193,0.8625954198473282,0.9346333953428699,0,14,1.0,10.0,0.15338802337646484
simulate10_10_0_5_data.csv,1000,20,FR,0.86,0.8818897637795275,0.8373983739837398,0.9537801677229371,0,18,1.558180391300118,4.674541173900353,6.520365953445435
simulate10_10_0_5_data.csv,1000,20,LR,0.884,0.905511811023622,0.8617886178861789,0.9586454132257858,0,20,1.4775629592738753,4.597480884571911,0.005837678909301758
simulate10_10_0_5_data.csv,1000,20,Round,0.832,0.9763779527559056,0.6829268292682927,0.9565328724153384,0,18,1.5,5.0,0.005842685699462891
simulate10_10_0_5_data.csv,1000,20,NLLCD,0.88,0.8818897637795275,0.8780487804878049,0.9558607003392868,0,20,3.0,10.0,0.1692066192626953
simulate0_10_0_1_data.csv,1000,10,FR,0.86,0.8278688524590164,0.890625,0.9503393954918032,0,10,3.679503962448196,5.094697794159041,0.6102561950683594
simulate0_10_0_1_data.csv,1000,10,LR,0.88,0.8278688524590164,0.9296875,0.9536372950819673,0,10,3.5600950252322567,5.237957029209966,0.0020470619201660156
simulate0_10_0_1_data.csv,1000,10,Round,0.876,0.819672131147541,0.9296875,0.9484182889344261,0,10,3.5,5.0,0.002051115036010742
simulate0_10_0_1_data.csv,1000,10,NLLCD,0.88,0.8278688524590164,0.9296875,0.9515560963114754,0,10,6.5,10.0,0.047547101974487305
simulate10_0_5_5_data.csv,1000,10,FR,0.668,0.6902654867256637,0.6496350364963503,0.7205283896389123,0,9,0.5302644353644068,1.0605288707288136,0.28235387802124023
simulate10_0_5_5_data.csv,1000,10,LR,0.656,0.6371681415929203,0.6715328467153284,0.7240811317098378,0,10,0.5283455454180689,1.0227875030117404,0.0015552043914794922
simulate10_0_5_5_data.csv,1000,10,Round,0.664,0.6106194690265486,0.708029197080292,0.710386925909179,0,6,1.0,1.0,0.0015599727630615234
simulate10_0_5_5_data.csv,1000,10,NLLCD,0.664,0.6548672566371682,0.6715328467153284,0.7233382856404625,0,9,5.5,10.0,0.03972911834716797
simulate10_0_5_4_data.csv,1000,10,FR,0.596,0.5736434108527132,0.6198347107438017,0.672144275738356,0,10,0.5143637524453406,1.371636673187575,0.3380300998687744
simulate10_0_5_4_data.csv,1000,10,LR,0.604,0.5503875968992248,0.6611570247933884,0.6725607021590108,0,10,0.4682765229105364,1.3230073619134455,0.0011909008026123047
simulate10_0_5_4_data.csv,1000,10,Round,0.536,0.24031007751937986,0.8512396694214877,0.573483246844769,0,3,0.0,1.0,0.0011949539184570312
simulate10_0_5_4_data.csv,1000,10,NLLCD,0.592,0.5426356589147286,0.6446280991735537,0.6665385354603114,0,9,3.0,10.0,0.05119585990905762
simulate50_50_5_4_data.csv,1000,100,FR,0.84,0.8120300751879699,0.8717948717948718,0.8968575284364758,0,76,0.8271076654021401,2.48132299620642,321.57981419563293
simulate50_50_5_4_data.csv,1000,100,LR,0.828,0.8270676691729323,0.8290598290598291,0.8971145813251077,0,100,0.6436639242968573,2.602942846942285,0.0279390811920166
simulate50_50_5_4_data.csv,1000,100,Round,0.816,0.7593984962406015,0.8803418803418803,0.895218816271448,0,57,1.0,3.0,0.027948379516601562
simulate50_50_5_4_data.csv,1000,100,NLLCD,0.804,0.8045112781954887,0.8034188034188035,0.8794421952316689,0,79,2.0,7.0,3.16575288772583
simulate50_50_5_5_data.csv,1000,100,FR,0.804,0.7734375,0.8360655737704918,0.8982133709016394,0,77,0.4380585530672039,3.0664098714704275,322.195565700531
simulate50_50_5_5_data.csv,1000,100,LR,0.8,0.765625,0.8360655737704918,0.8923539959016393,0,99,0.648360205389606,3.0202696080873017,0.03295087814331055
simulate50_50_5_5_data.csv,1000,100,Round,0.788,0.7109375,0.8688524590163934,0.8801869877049181,0,61,1.0,3.0,0.03296685218811035
simulate50_50_5_5_data.csv,1000,100,NLLCD,0.772,0.765625,0.7786885245901639,0.8683081454918032,0,81,2.0,7.0,2.7205488681793213
simulate50_50_10_10_data.csv,1000,100,FR,0.688,0.7153846153846154,0.6583333333333333,0.7568589743589744,0,87,0.41030282031786963,1.6412112812714785,224.88635325431824
simulate50_50_10_10_data.csv,1000,100,LR,0.704,0.7384615384615385,0.6666666666666666,0.7680128205128205,0,100,0.47468179146279077,1.653067192987612,0.014911890029907227
simulate50_50_10_10_data.csv,1000,100,Round,0.68,0.6538461538461539,0.7083333333333334,0.7446153846153846,0,47,0.0,2.0,0.014921903610229492
simulate50_50_10_10_data.csv,1000,100,NLLCD,0.672,0.7,0.6416666666666667,0.7324679487179488,0,76,1.0,6.0,2.5064749717712402
simulate5_5_0_9_data.csv,1000,10,FR,0.832,0.7983870967741935,0.8650793650793651,0.9157386072708654,0,9,1.1422635394958407,4.112148742185028,0.5768272876739502
simulate5_5_0_9_data.csv,1000,10,LR,0.84,0.8145161290322581,0.8650793650793651,0.9177547363031233,0,10,1.1529300827201576,4.1735238660181,0.0013310909271240234
simulate5_5_0_9_data.csv,1000,10,Round,0.816,0.6612903225806451,0.9682539682539683,0.9130824372759856,0,7,1.0,4.0,0.00133514404296875
simulate5_5_0_9_data.csv,1000,10,NLLCD,0.84,0.8467741935483871,0.8333333333333334,0.9099782386072709,0,9,3.5,10.0,0.08631515502929688
simulate5_5_0_8_data.csv,1000,10,FR,0.768,0.8211382113821138,0.7165354330708661,0.9047436143652775,0,10,1.2410111384147062,4.964044553658825,0.44203710556030273
simulate5_5_0_8_data.csv,1000,10,LR,0.772,0.7967479674796748,0.7480314960629921,0.9047116061711798,0,10,1.3447673409501864,4.964261823288421,0.001964092254638672
simulate5_5_0_8_data.csv,1000,10,Round,0.804,0.7398373983739838,0.8661417322834646,0.9003264835797965,0,10,1.0,5.0,0.0019683837890625
simulate5_5_0_8_data.csv,1000,10,NLLCD,0.768,0.7804878048780488,0.7559055118110236,0.9065680814288458,0,10,2.5,10.0,0.028681039810180664
simulate10_0_3_1_data.csv,1000,10,FR,0.628,0.6583333333333333,0.6,0.6677564102564102,0,9,0.5199788029844767,1.3866101412919378,0.3244757652282715
simulate10_0_3_1_data.csv,1000,10,LR,0.64,0.7416666666666667,0.5461538461538461,0.6642628205128205,0,10,0.5681047324636883,1.33820074169262,0.0020558834075927734
simulate10_0_3_1_data.csv,1000,10,Round,0.616,0.8666666666666667,0.38461538461538464,0.6484935897435898,0,7,1.0,1.0,0.002061605453491211
simulate10_0_3_1_data.csv,1000,10,NLLCD,0.624,0.725,0.5307692307692308,0.6506410256410257,0,7,2.0,9.0,0.05370211601257324
simulate50_50_3_1_data.csv,1000,100,FR,0.856,0.8852459016393442,0.828125,0.9268698770491803,0,82,1.5027827778665652,3.756956944666413,572.7021629810333
simulate50_50_3_1_data.csv,1000,100,LR,0.856,0.8524590163934426,0.859375,0.9302638319672131,0,98,1.3901751154208521,7.624405741976727,0.13309812545776367
simulate50_50_3_1_data.csv,1000,100,Round,0.836,0.8688524590163934,0.8046875,0.9181928790983607,0,80,1.0,8.0,0.1331162452697754
simulate50_50_3_1_data.csv,1000,100,NLLCD,0.848,0.8360655737704918,0.859375,0.9233158299180328,0,83,2.0,10.0,1.7236952781677246
simulate0_10_0_10_data.csv,1000,10,FR,0.864,0.8702290076335878,0.8571428571428571,0.9263583295913785,0,10,2.978692780071407,8.936078340214221,0.836500883102417
simulate0_10_0_10_data.csv,1000,10,LR,0.864,0.8778625954198473,0.8487394957983193,0.9310090448393098,0,10,3.186230318822542,19.956029053487498,0.0029952526092529297
simulate0_10_0_10_data.csv,1000,10,Round,0.86,0.8854961832061069,0.8319327731092437,0.9283469112835974,0,10,3.0,20.0,0.003000020980834961
simulate0_10_0_10_data.csv,1000,10,NLLCD,0.86,0.916030534351145,0.7983193277310925,0.9152928346911282,0,9,2.0,10.0,0.028406381607055664
simulate50_50_10_3_data.csv,1000,100,FR,0.68,0.7586206896551724,0.6119402985074627,0.7668553782810088,0,81,0.28451883688281326,2.8451883688281328,189.78177905082703
simulate50_50_10_3_data.csv,1000,100,LR,0.688,0.75,0.6343283582089553,0.7723237261966033,0,100,0.3503432192961331,2.8654195667757043,0.04435586929321289
simulate50_50_10_3_data.csv,1000,100,Round,0.676,0.7931034482758621,0.5746268656716418,0.7471049922799795,0,45,0.0,3.0,0.04436206817626953
simulate50_50_10_3_data.csv,1000,100,NLLCD,0.696,0.7068965517241379,0.6865671641791045,0.7705545548121462,0,76,1.0,10.0,2.4044759273529053
simulate50_50_10_2_data.csv,1000,100,FR,0.74,0.76,0.72,0.825312,0,73,0.4887897582349865,4.887897582349865,318.3848669528961
simulate50_50_10_2_data.csv,1000,100,LR,0.704,0.712,0.696,0.797056,0,100,0.4741009293151869,9.103117340007548,0.03403282165527344
simulate50_50_10_2_data.csv,1000,100,Round,0.652,0.416,0.888,0.756288,0,47,0.0,9.0,0.03403782844543457
simulate50_50_10_2_data.csv,1000,100,NLLCD,0.684,0.704,0.664,0.748384,0,53,1.0,10.0,0.5492238998413086
simulate0_10_10_1_data.csv,1000,10,FR,0.712,0.7543859649122807,0.6764705882352942,0.8007933436532508,0,10,1.037106769668319,1.6970838049117947,0.4983999729156494
simulate0_10_10_1_data.csv,1000,10,LR,0.704,0.7280701754385965,0.6838235294117647,0.7997291021671827,0,10,1.0083840451684274,1.7213246514784195,0.001355886459350586
simulate0_10_10_1_data.csv,1000,10,Round,0.72,0.6140350877192983,0.8088235294117647,0.7859584623323014,0,8,1.0,2.0,0.0013608932495117188
simulate0_10_10_1_data.csv,1000,10,NLLCD,0.724,0.7368421052631579,0.7132352941176471,0.8048568111455109,0,10,4.0,8.0,0.05707216262817383
simulate10_10_10_4_data.csv,1000,20,FR,0.704,0.7647058823529411,0.648854961832061,0.7924818782474823,0,17,0.37491796135690897,2.4994530757127267,3.434412956237793
simulate10_10_10_4_data.csv,1000,20,LR,0.696,0.7394957983193278,0.6564885496183206,0.789499005709154,0,20,0.46108250481968166,2.399903648615059,0.012580156326293945
simulate10_10_10_4_data.csv,1000,20,Round,0.684,0.48739495798319327,0.8625954198473282,0.774777086407082,0,10,0.5,2.0,0.012594223022460938
simulate10_10_10_4_data.csv,1000,20,NLLCD,0.672,0.7226890756302521,0.6259541984732825,0.7619475271024441,0,19,3.5,10.0,0.3430790901184082
simulate10_10_10_5_data.csv,1000,20,FR,0.76,0.7704918032786885,0.75,0.8343365778688524,0,19,0.4502473411433152,1.6208904281159346,3.4535491466522217
simulate10_10_10_5_data.csv,1000,20,LR,0.768,0.7868852459016393,0.75,0.8318071209016393,0,20,0.46547764417995674,1.7261763321126755,0.0043179988861083984
simulate10_10_10_5_data.csv,1000,20,Round,0.712,0.8032786885245902,0.625,0.8057120901639344,0,9,0.0,2.0,0.004323244094848633
simulate10_10_10_5_data.csv,1000,20,NLLCD,0.76,0.8032786885245902,0.71875,0.7950179303278688,0,17,2.0,9.0,0.28284311294555664
simulate5_5_0_3_data.csv,1000,10,FR,0.784,0.8235294117647058,0.7368421052631579,0.8865776573787411,0,7,1.1098780526723342,3.329634158017002,0.4422492980957031
simulate5_5_0_3_data.csv,1000,10,LR,0.788,0.8161764705882353,0.7543859649122807,0.889609133126935,0,10,1.22032116477242,3.442182484938364,0.0018801689147949219
simulate5_5_0_3_data.csv,1000,10,Round,0.776,0.8235294117647058,0.7192982456140351,0.8750644994840041,0,7,1.5,3.0,0.0018849372863769531
simulate5_5_0_3_data.csv,1000,10,NLLCD,0.808,0.7941176470588235,0.8245614035087719,0.8888996388028897,0,8,3.0,9.0,0.048513174057006836
simulate5_5_0_2_data.csv,1000,10,FR,0.792,0.952755905511811,0.6260162601626016,0.9145061135650727,0,9,1.5570622988994531,5.605424276038031,0.4407768249511719
simulate5_5_0_2_data.csv,1000,10,LR,0.816,0.8031496062992126,0.8292682926829268,0.9121054990077461,0,10,1.7949126871947843,5.660932131956088,0.001965045928955078
simulate5_5_0_2_data.csv,1000,10,Round,0.792,0.952755905511811,0.6260162601626016,0.9091607451507587,0,9,2.0,6.0,0.0019690990447998047
simulate5_5_0_2_data.csv,1000,10,NLLCD,0.816,0.8031496062992126,0.8292682926829268,0.9137059087126305,0,9,3.5,10.0,0.025322914123535156
simulate10_0_10_7_data.csv,1000,10,FR,0.544,0.48412698412698413,0.6048387096774194,0.5632040450588838,0,8,0.33349767657031615,0.8337441914257904,0.2307729721069336
simulate10_0_10_7_data.csv,1000,10,LR,0.552,0.5079365079365079,0.5967741935483871,0.5682283666154634,0,10,0.37948794256610663,0.7771203606675556,0.0011603832244873047
simulate10_0_10_7_data.csv,1000,10,Round,0.512,0.05555555555555555,0.9758064516129032,0.5479390681003584,0,3,0.0,1.0,0.001163482666015625
simulate10_0_10_7_data.csv,1000,10,NLLCD,0.528,0.5476190476190477,0.5080645161290323,0.5446428571428572,0,6,1.0,2.0,0.0473785400390625
simulate0_10_5_10_data.csv,1000,10,FR,0.816,0.8043478260869565,0.8303571428571429,0.9014945652173914,0,10,1.7520987985226437,2.6955366131117593,0.3413889408111572
simulate0_10_5_10_data.csv,1000,10,LR,0.8,0.8043478260869565,0.7946428571428571,0.9008475672877847,0,10,1.6854432428011856,2.6955532660373525,0.0012891292572021484
simulate0_10_5_10_data.csv,1000,10,Round,0.812,0.7898550724637681,0.8392857142857143,0.8936658902691511,0,10,2.0,3.0,0.0012929439544677734
simulate0_10_5_10_data.csv,1000,10,NLLCD,0.776,0.7753623188405797,0.7767857142857143,0.8778467908902692,0,10,5.5,9.0,0.07018923759460449
simulate10_0_10_6_data.csv,1000,10,FR,0.596,0.626984126984127,0.5645161290322581,0.5885816692268305,0,9,0.20012876780941383,1.000643839047069,0.2521169185638428
simulate10_0_10_6_data.csv,1000,10,LR,0.564,0.48412698412698413,0.6451612903225806,0.5861175115207373,0,10,0.21903482549184217,1.059594001428692,0.0014338493347167969
simulate10_0_10_6_data.csv,1000,10,Round,0.572,0.5396825396825397,0.6048387096774194,0.574852790578597,0,3,0.0,1.0,0.0014376640319824219
simulate10_0_10_6_data.csv,1000,10,NLLCD,0.576,0.5476190476190477,0.6048387096774194,0.5958461341525858,0,8,1.0,9.0,0.0319218635559082
simulate5_5_3_7_data.csv,1000,10,FR,0.772,0.832,0.712,0.8846080000000001,0,9,1.3213953567082515,4.228465141466405,0.31401777267456055
simulate5_5_3_7_data.csv,1000,10,LR,0.808,0.784,0.832,0.883904,0,10,1.3913821344135748,4.341206041601702,0.0021309852600097656
simulate5_5_3_7_data.csv,1000,10,Round,0.816,0.792,0.84,0.8743679999999999,0,8,1.5,4.0,0.002134084701538086
simulate5_5_3_7_data.csv,1000,10,NLLCD,0.804,0.792,0.816,0.889792,0,9,3.5,10.0,0.05508732795715332
simulate5_5_3_6_data.csv,1000,10,FR,0.7,0.6422764227642277,0.7559055118110236,0.7920427629473146,0,9,1.3131020351912808,3.282755087978202,0.3201718330383301
simulate5_5_3_6_data.csv,1000,10,LR,0.712,0.6991869918699187,0.7244094488188977,0.8017412457589143,0,10,1.1949879841077236,3.282811639317076,0.0015387535095214844
simulate5_5_3_6_data.csv,1000,10,Round,0.692,0.4878048780487805,0.889763779527559,0.7825683374943986,0,6,1.0,3.0,0.0015418529510498047
simulate5_5_3_6_data.csv,1000,10,NLLCD,0.696,0.7154471544715447,0.6771653543307087,0.7765187888099354,0,9,2.5,10.0,0.05006861686706543
simulate5_5_10_8_data.csv,1000,10,FR,0.716,0.8064516129032258,0.626984126984127,0.7796018945212494,0,9,0.49147329646722965,3.2764886431148645,0.3231620788574219
simulate5_5_10_8_data.csv,1000,10,LR,0.72,0.7983870967741935,0.6428571428571429,0.7772977470558116,0,10,0.5976060580131974,3.2762951842082635,0.0014009475708007812
simulate5_5_10_8_data.csv,1000,10,Round,0.68,0.5725806451612904,0.7857142857142857,0.7652969790066564,0,5,0.5,3.0,0.0014047622680664062
simulate5_5_10_8_data.csv,1000,10,NLLCD,0.708,0.8064516129032258,0.6111111111111112,0.7614887352790578,0,9,3.0,10.0,0.09099292755126953
simulate5_5_10_9_data.csv,1000,10,FR,0.736,0.6386554621848739,0.8244274809160306,0.789723522996985,0,9,0.6440348451422158,1.840099557549188,0.3466918468475342
simulate5_5_10_9_data.csv,1000,10,LR,0.748,0.6302521008403361,0.8549618320610687,0.786323689781256,0,10,0.5869945564091752,1.8400691053407316,0.0013148784637451172
