data, n, p, method, acc, sens, spec, auc, lambda0, non-zeros, med_abs, max_abs, time 
simulate50_50_10_8_data.csv,1000,100,CPA,0.66,0.746153846,0.566666667,0.717371795,0,41,0,100,151.4172993
simulate10_10_0_4_data.csv,1000,20,CPA,0.848,0.890756303,0.809160305,0.950702418,0,15,1,100,30.35097408
simulate10_10_0_5_data.csv,1000,20,CPA,0.876,0.937007874,0.81300813,0.958133282,0,18,1,5,30.58001924
simulate0_10_0_1_data.csv,1000,10,CPA,0.856,0.918032787,0.796875,0.949731045,0,10,3.5,5,0.573578119
simulate10_0_5_5_data.csv,1000,10,CPA,0.6,0.814159292,0.423357664,0.665363995,0,4,0,1,1.274254084
simulate10_0_5_4_data.csv,1000,10,CPA,0.592,0.775193798,0.396694215,0.611506182,0,5,0.5,1,1.691429138
simulate50_50_5_4_data.csv,1000,100,CPA,0.796,0.842105263,0.743589744,0.869449264,0,53,1,5,151.4504368
simulate50_50_5_5_data.csv,1000,100,CPA,0.784,0.765625,0.803278689,0.865842725,0,60,1,4,151.5662889
simulate50_50_10_10_data.csv,1000,100,CPA,0.676,0.784615385,0.558333333,0.743269231,0,48,0,2,151.3972733
simulate5_5_0_9_data.csv,1000,10,CPA,0.836,0.870967742,0.801587302,0.914042499,0,8,1,4,1.454596043
simulate5_5_0_8_data.csv,1000,10,CPA,0.764,0.821138211,0.708661417,0.898694066,0,9,1,5,3.293654919
simulate10_0_3_1_data.csv,1000,10,CPA,0.636,0.858333333,0.430769231,0.657884615,0,8,1,1,1.410949945
simulate50_50_3_1_data.csv,1000,100,CPA,0.776,0.844262295,0.7109375,0.877753586,0,53,1,100,151.4732199
simulate0_10_0_10_data.csv,1000,10,CPA,0.86,0.885496183,0.831932773,0.928346911,0,10,3,99,8.027766705
simulate50_50_10_3_data.csv,1000,100,CPA,0.684,0.75862069,0.619402985,0.74494982,0,46,0,3,151.495162
simulate50_50_10_2_data.csv,1000,100,CPA,0.664,0.76,0.568,0.748064,0,53,1,100,151.3979642
simulate0_10_10_1_data.csv,1000,10,CPA,0.716,0.833333333,0.617647059,0.785958462,0,8,1,2,0.71767211
simulate10_10_10_4_data.csv,1000,20,CPA,0.684,0.823529412,0.557251908,0.774873308,0,10,0.5,2,30.275599
simulate10_10_10_5_data.csv,1000,20,CPA,0.708,0.81147541,0.609375,0.814901383,0,10,0.5,2,30.28012896
simulate5_5_0_3_data.csv,1000,10,CPA,0.792,0.904411765,0.657894737,0.886835655,0,6,1,3,0.462985992
simulate5_5_0_2_data.csv,1000,10,CPA,0.796,0.94488189,0.642276423,0.914666155,0,10,2,6,1.968443155
simulate10_0_10_7_data.csv,1000,10,CPA,0.512,0.880952381,0.137096774,0.518145161,0,2,0,1,1.088635206
simulate0_10_5_10_data.csv,1000,10,CPA,0.808,0.898550725,0.696428571,0.898291925,0,10,2,3,0.334670067
simulate10_0_10_6_data.csv,1000,10,CPA,0.576,0.714285714,0.435483871,0.584229391,0,4,0,1,0.927868843
simulate5_5_3_7_data.csv,1000,10,CPA,0.76,0.856,0.664,0.865088,0,7,1,4,0.71370697
simulate5_5_3_6_data.csv,1000,10,CPA,0.708,0.869918699,0.551181102,0.786217272,0,6,1,3,0.525834084
simulate5_5_10_8_data.csv,1000,10,CPA,0.724,0.838709677,0.611111111,0.765296979,0,5,0.5,3,0.771275997
simulate5_5_10_9_data.csv,1000,10,CPA,0.724,0.68907563,0.755725191,0.779459876,0,7,1,2,0.562011003
simulate5_5_5_3_data.csv,1000,10,CPA,0.768,0.876923077,0.65,0.862339744,0,8,1,4,1.317874908
simulate5_5_5_2_data.csv,1000,10,CPA,0.812,0.869918699,0.755905512,0.895877345,0,6,1.5,3,0.625613689
simulate50_50_0_4_data.csv,1000,100,CPA,0.776,0.855932203,0.704545455,0.91059964,0,57,1,4,151.4574859
simulate50_50_0_5_data.csv,1000,100,CPA,0.856,0.886956522,0.82962963,0.933880837,0,46,0,2,151.458874
simulate10_0_10_10_data.csv,1000,10,CPA,0.644,0.788617886,0.503937008,0.676013059,0,4,0,1,0.388217211
simulate5_5_10_2_data.csv,1000,10,CPA,0.728,0.768595041,0.689922481,0.765712089,0,6,1,2,1.148193121
simulate5_5_10_3_data.csv,1000,10,CPA,0.656,0.906779661,0.431818182,0.744960195,0,6,1,1,0.738028765
simulate10_0_0_5_data.csv,1000,10,CPA,0.6,0.75,0.452380952,0.651689708,0,6,1,1,1.712292671
simulate10_0_0_4_data.csv,1000,10,CPA,0.524,0.957983193,0.129770992,0.606389121,0,3,0,1,3.551744699
simulate0_10_5_1_data.csv,1000,10,CPA,0.784,0.924242424,0.627118644,0.878049563,0,8,1,3,0.965417147
simulate10_10_5_4_data.csv,1000,20,CPA,0.776,0.880952381,0.669354839,0.872439836,0,11,1,3,30.27971983
simulate10_10_5_5_data.csv,1000,20,CPA,0.796,0.879032258,0.714285714,0.871607783,0,14,1,3,30.35171199
simulate10_10_10_10_data.csv,1000,20,CPA,0.704,0.811594203,0.571428571,0.794642857,0,8,0,2,30.29751921
simulate0_10_3_4_data.csv,1000,10,CPA,0.836,0.948717949,0.736842105,0.933037723,0,10,1,100,1.385998726
simulate0_10_3_5_data.csv,1000,10,CPA,0.848,0.919354839,0.777777778,0.935067844,0,10,3,4,0.946240187
simulate5_5_5_9_data.csv,1000,10,CPA,0.812,0.76119403,0.870689655,0.895425888,0,6,1.5,4,13.39347601
simulate10_0_3_10_data.csv,1000,10,CPA,0.592,0.905172414,0.320895522,0.661058929,0,3,0,1,0.602974892
simulate5_5_5_8_data.csv,1000,10,CPA,0.836,0.869565217,0.807407407,0.891626409,0,8,1,3,0.565208197
simulate10_10_3_1_data.csv,1000,20,CPA,0.82,0.904347826,0.748148148,0.929983897,0,13,1,4,30.36171603
simulate50_50_10_7_data.csv,1000,100,CPA,0.636,0.671641791,0.594827586,0.686470664,0,37,0,2,151.4242051
simulate50_50_10_6_data.csv,1000,100,CPA,0.656,0.635658915,0.67768595,0.714171311,0,50,0.5,100,151.3709152
simulate0_10_10_5_data.csv,1000,10,CPA,0.704,0.84,0.568,0.77776,0,10,1,2,0.656714916
simulate0_10_10_4_data.csv,1000,10,CPA,0.724,0.853658537,0.598425197,0.818001408,0,8,1,2,4.538696051
simulate10_10_0_10_data.csv,1000,20,CPA,0.876,0.916666667,0.838461538,0.945320513,0,16,1,5,30.39735317
simulate10_10_10_1_data.csv,1000,20,CPA,0.676,0.75,0.607692308,0.74099359,0,10,0.5,2,30.26011896
simulate5_5_0_7_data.csv,1000,10,CPA,0.844,0.947368421,0.726495726,0.919124735,0,6,1,4,0.633328915
simulate5_5_0_6_data.csv,1000,10,CPA,0.772,0.852713178,0.685950413,0.83352553,0,9,1,2,0.375172853
simulate0_10_0_4_data.csv,1000,10,CPA,0.872,0.857142857,0.887096774,0.943420379,0,10,2.5,4,3.329206705
simulate0_10_0_5_data.csv,1000,10,CPA,0.904,0.932330827,0.871794872,0.957361352,0,10,3,5,0.399423122
simulate10_0_5_1_data.csv,1000,10,CPA,0.604,0.880597015,0.284482759,0.633942357,0,3,0,1,3.481106997
simulate10_10_0_1_data.csv,1000,20,CPA,0.856,0.933333333,0.765217391,0.96,0,16,1,100,30.41286707
simulate50_50_5_1_data.csv,1000,100,CPA,0.744,0.807692308,0.675,0.840673077,0,52,1,100,151.6762593
simulate10_0_3_5_data.csv,1000,10,CPA,0.66,0.84496124,0.462809917,0.686494971,0,5,0.5,1,2.158314228
simulate10_0_3_4_data.csv,1000,10,CPA,0.592,0.838709677,0.349206349,0.671690988,0,5,0.5,1,1.068355799
simulate50_50_3_10_data.csv,1000,100,CPA,0.9,0.933333333,0.869230769,0.955641026,0,56,1,7,151.5004311
simulate50_50_3_4_data.csv,1000,100,CPA,0.78,0.87804878,0.68503937,0.887971321,0,53,1,2,151.437345
simulate50_50_3_5_data.csv,1000,100,CPA,0.828,0.87394958,0.786259542,0.914811726,0,60,1,3,151.4981508
simulate5_5_10_6_data.csv,1000,10,CPA,0.68,0.850393701,0.504065041,0.772357724,0,8,1,2,0.635993958
simulate5_5_10_7_data.csv,1000,10,CPA,0.688,0.816,0.56,0.765088,0,6,1,2,1.163305998
simulate50_50_0_1_data.csv,1000,100,CPA,0.844,0.910447761,0.767241379,0.923668296,0,52,1,30,151.5276899
simulate10_0_10_9_data.csv,1000,10,CPA,0.616,0.724637681,0.482142857,0.612189441,0,5,0.5,100,30.10114694
simulate10_0_10_8_data.csv,1000,10,CPA,0.572,0.818897638,0.317073171,0.614301261,0,4,0,1,2.207345963
simulate5_5_3_9_data.csv,1000,10,CPA,0.824,0.894736842,0.743589744,0.9104492,0,9,1,4,0.671477079
simulate10_10_5_1_data.csv,1000,20,CPA,0.788,0.846153846,0.725,0.85775641,0,14,1,3,30.279948
simulate5_5_3_8_data.csv,1000,10,CPA,0.756,0.926829268,0.590551181,0.85980411,0,5,0.5,3,1.400433779
simulate10_0_0_1_data.csv,1000,10,CPA,0.568,0.857142857,0.305343511,0.621367631,0,5,0.5,1,0.751209021
simulate0_10_5_4_data.csv,1000,10,CPA,0.8,0.904109589,0.653846154,0.880597998,0,10,1.5,4,0.597498178
simulate0_10_5_5_data.csv,1000,10,CPA,0.796,0.853846154,0.733333333,0.885,0,10,1,3,0.747529984
simulate10_10_3_4_data.csv,1000,20,CPA,0.824,0.883333333,0.769230769,0.915032051,0,16,1,4,30.34948015
simulate10_10_3_5_data.csv,1000,20,CPA,0.812,0.879032258,0.746031746,0.90437788,0,15,1,100,30.33019805
simulate0_10_3_1_data.csv,1000,10,CPA,0.824,0.839285714,0.811594203,0.921713251,0,9,3,4,1.498964071
simulate5_5_3_3_data.csv,1000,10,CPA,0.776,0.775862069,0.776119403,0.851872105,0,8,1,5,3.655149937
simulate5_5_3_2_data.csv,1000,10,CPA,0.784,0.920634921,0.64516129,0.891513057,0,7,1,3,0.915842772
simulate10_0_10_3_data.csv,1000,10,CPA,0.64,0.746268657,0.517241379,0.686534997,0,7,1,1,0.240519285
simulate10_0_10_2_data.csv,1000,10,CPA,0.52,1,0,0.487179487,0,1,0,100,0.765143156
simulate5_5_5_7_data.csv,1000,10,CPA,0.72,0.758333333,0.684615385,0.792596154,0,7,1.5,100,14.10832906
simulate5_5_5_6_data.csv,1000,10,CPA,0.756,0.87962963,0.661971831,0.856807512,0,9,1,4,1.012749195
simulate5_5_10_10_data.csv,1000,10,CPA,0.708,0.819672131,0.6015625,0.794441598,0,6,1,2,0.946881771
simulate10_10_5_10_data.csv,1000,20,CPA,0.82,0.863636364,0.785714286,0.902727273,0,15,1,3,30.34161615
simulate5_5_3_10_data.csv,1000,10,CPA,0.764,0.907692308,0.608333333,0.873333333,0,7,1,3,0.854142904
simulate50_50_0_7_data.csv,1000,100,CPA,0.856,0.912698413,0.798387097,0.945756528,0,55,1,3,151.412266
simulate50_50_0_6_data.csv,1000,100,CPA,0.812,0.841726619,0.774774775,0.901581438,0,51,1,100,151.2751873
simulate5_5_10_1_data.csv,1000,10,CPA,0.728,0.841269841,0.612903226,0.813812084,0,6,1,2,1.104263783
simulate5_5_0_10_data.csv,1000,10,CPA,0.84,0.84496124,0.834710744,0.894548017,0,7,1.5,5,0.408205986
simulate10_10_5_7_data.csv,1000,20,CPA,0.796,0.908396947,0.672268908,0.901468985,0,13,1,3,30.32050014
simulate10_10_5_6_data.csv,1000,20,CPA,0.748,0.851239669,0.651162791,0.853674162,0,13,1,4,30.30613518
simulate10_0_0_6_data.csv,1000,10,CPA,0.64,0.722689076,0.564885496,0.662775034,0,6,1,1,1.200351954
simulate10_0_0_7_data.csv,1000,10,CPA,0.608,0.723880597,0.474137931,0.620078487,0,3,0,1,0.921171188
simulate0_10_5_3_data.csv,1000,10,CPA,0.848,0.913669065,0.765765766,0.922969732,0,9,2,3,0.337200165
simulate0_10_5_2_data.csv,1000,10,CPA,0.764,0.903508772,0.647058824,0.883481682,0,10,2,3,2.504378319
simulate10_10_3_3_data.csv,1000,20,CPA,0.832,0.93442623,0.734375,0.938172387,0,12,1.5,4,30.36141992
simulate10_10_3_2_data.csv,1000,20,CPA,0.816,0.902439024,0.732283465,0.909288778,0,19,2,5,30.45647383
simulate0_10_3_7_data.csv,1000,10,CPA,0.824,0.937007874,0.707317073,0.922764228,0,10,3,4,0.543480635
simulate0_10_3_6_data.csv,1000,10,CPA,0.844,0.90990991,0.791366906,0.932011148,0,10,2.5,4,0.78125596
simulate50_50_5_10_data.csv,1000,100,CPA,0.712,0.789855072,0.616071429,0.800530538,0,50,0.5,100,151.0741661
simulate10_0_10_4_data.csv,1000,10,CPA,0.548,0.754716981,0.395833333,0.650517558,0,6,1,1,0.642016172
simulate10_0_10_5_data.csv,1000,10,CPA,0.596,0.792307692,0.383333333,0.645961538,0,4,0,1,0.447334051
simulate0_10_5_9_data.csv,1000,10,CPA,0.828,0.87704918,0.78125,0.909387807,0,10,3,4,4.632434845
simulate0_10_5_8_data.csv,1000,10,CPA,0.772,0.880733945,0.687943262,0.873804411,0,10,2,3,0.938019037
simulate5_5_3_4_data.csv,1000,10,CPA,0.852,0.846774194,0.857142857,0.916954685,0,8,1.5,4,0.856086969
simulate5_5_3_5_data.csv,1000,10,CPA,0.732,0.905109489,0.522123894,0.798010464,0,6,1,100,11.04450798
simulate10_10_3_9_data.csv,1000,20,CPA,0.868,0.875,0.860655738,0.943199283,0,14,1,4,30.40971994
simulate10_10_3_8_data.csv,1000,20,CPA,0.824,0.886178862,0.763779528,0.89702964,0,17,2,10,30.52567291
simulate5_5_5_1_data.csv,1000,10,CPA,0.748,0.73880597,0.75862069,0.849137931,0,8,1.5,3,1.764666796
simulate50_50_10_1_data.csv,1000,100,CPA,0.656,0.68907563,0.625954198,0.706459683,0,49,0,100,151.0044401
simulate0_10_10_2_data.csv,1000,10,CPA,0.728,0.84,0.616,0.811456,0,9,1.5,2,1.156624794
simulate0_10_10_3_data.csv,1000,10,CPA,0.752,0.81147541,0.6953125,0.844230277,0,10,1,3,0.936420918
simulate0_10_0_9_data.csv,1000,10,CPA,0.868,0.941666667,0.8,0.941730769,0,10,4,100,5.897903919
simulate50_50_0_10_data.csv,1000,100,CPA,0.792,0.894736842,0.705882353,0.896446078,0,41,0,4,151.3814318
simulate0_10_0_8_data.csv,1000,10,CPA,0.892,0.895522388,0.887931034,0.950913536,0,10,4,100,0.653118849
simulate10_10_10_7_data.csv,1000,20,CPA,0.684,0.836363636,0.564285714,0.799805195,0,12,1,2,30.30179715
simulate10_10_10_6_data.csv,1000,20,CPA,0.744,0.792857143,0.681818182,0.780649351,0,10,0.5,2,30.34657717
simulate50_50_3_9_data.csv,1000,100,CPA,0.736,0.792307692,0.675,0.833685897,0,46,0,100,151.5107911
simulate50_50_3_8_data.csv,1000,100,CPA,0.756,0.866666667,0.626086957,0.876714976,0,46,0,3,151.479609
simulate5_5_0_1_data.csv,1000,10,CPA,0.832,0.947761194,0.698275862,0.895844056,0,5,0.5,4,2.510452032
simulate10_0_3_8_data.csv,1000,10,CPA,0.592,0.801526718,0.361344538,0.644589133,0,6,1,1,0.187873125
simulate10_0_3_9_data.csv,1000,10,CPA,0.56,0.822033898,0.325757576,0.61636492,0,5,0.5,1,0.46669817
simulate0_10_0_3_data.csv,1000,10,CPA,0.848,0.839416058,0.85840708,0.929074349,0,9,3,4,0.925090075
simulate0_10_0_2_data.csv,1000,10,CPA,0.888,0.952380952,0.822580645,0.952476959,0,10,4,5,0.760194063
simulate10_0_5_6_data.csv,1000,10,CPA,0.584,0.766917293,0.376068376,0.627466101,0,5,0.5,1,1.37616396
simulate10_0_5_7_data.csv,1000,10,CPA,0.628,0.700787402,0.552845528,0.666058511,0,8,1,1,0.713685036
simulate0_10_10_8_data.csv,1000,10,CPA,0.72,0.881889764,0.552845528,0.80042891,0,7,1,2,0.618813038
simulate10_10_0_7_data.csv,1000,20,CPA,0.868,0.933884298,0.80620155,0.95060542,0,15,1,5,30.41606402
simulate0_10_10_9_data.csv,1000,10,CPA,0.704,0.829457364,0.570247934,0.78035108,0,9,1,1,1.282448053
simulate10_10_0_6_data.csv,1000,20,CPA,0.856,0.904761905,0.806451613,0.946684588,0,13,2,5,30.40520096
simulate5_5_5_10_data.csv,1000,10,CPA,0.748,0.891891892,0.633093525,0.841856245,0,9,1,3,0.382769823
simulate50_50_5_7_data.csv,1000,100,CPA,0.772,0.795454545,0.745762712,0.834681561,0,59,1,100,151.0895
simulate50_50_5_6_data.csv,1000,100,CPA,0.816,0.789473684,0.846153846,0.916907654,0,61,1,6,151.4930151
simulate10_10_3_10_data.csv,1000,20,CPA,0.82,0.8984375,0.737704918,0.905385502,0,17,1,5,30.38548613
simulate10_0_3_2_data.csv,1000,10,CPA,0.628,0.775193798,0.47107438,0.656480236,0,5,0.5,1,0.960777044
simulate10_0_3_3_data.csv,1000,10,CPA,0.532,0.848739496,0.244274809,0.592340753,0,5,0.5,2,0.155014753
simulate50_50_3_3_data.csv,1000,100,CPA,0.808,0.860655738,0.7578125,0.916463883,0,63,1,100,151.3537259
simulate50_50_3_2_data.csv,1000,100,CPA,0.828,0.914893617,0.71559633,0.903051597,0,51,1,2,151.5216818
simulate10_10_5_9_data.csv,1000,20,LR,0.796,0.795081967,0.796875,0.882172131,0,20,0.897415332,3.51396236,0.011595964
simulate5_5_3_1_data.csv,1000,10,LR,0.86,0.856,0.864,0.934464,0,10,0.639213466,4.002085422,0.003491163
simulate10_10_5_8_data.csv,1000,20,LR,0.852,0.830769231,0.875,0.917179487,0,20,0.709413718,3.114244271,0.004505873
simulate10_0_0_8_data.csv,1000,10,LR,0.656,0.697674419,0.611570248,0.733551156,0,10,0.874171513,12.90030834,0.005464077
simulate10_0_0_9_data.csv,1000,10,LR,0.732,0.699300699,0.775700935,0.777857656,0,10,0.651318529,1.213815436,0.00384903
simulate10_0_0_10_data.csv,1000,10,LR,0.668,0.641025641,0.691729323,0.723346829,0,10,0.695019258,1.44304581,0.003345966
simulate10_0_10_1_data.csv,1000,10,LR,0.668,0.687022901,0.647058824,0.705593688,0,10,0.552917918,0.973739434,0.003297091
simulate50_50_0_9_data.csv,1000,100,LR,0.908,0.888888889,0.92481203,0.974423238,0,100,5.897628249,22.08393988,0.089534044
simulate50_50_0_8_data.csv,1000,100,LR,0.904,0.901515152,0.906779661,0.927934001,0,100,296.6777365,1774.274925,0.011594057
simulate5_5_5_4_data.csv,1000,10,LR,0.756,0.759124088,0.752212389,0.844389897,0,10,0.711163605,3.085095619,0.003287077
simulate5_5_5_5_data.csv,1000,10,LR,0.752,0.753846154,0.75,0.855,0,10,1.025445712,3.163922802,0.003369808
simulate0_10_3_9_data.csv,1000,10,LR,0.844,0.820895522,0.870689655,0.942743181,0,10,2.90192581,3.976523756,0.004298925
simulate0_10_3_8_data.csv,1000,10,LR,0.868,0.845528455,0.88976378,0.963030536,0,10,3.177462818,4.032983124,0.003834724
simulate5_5_10_5_data.csv,1000,10,LR,0.696,0.720930233,0.669421488,0.797424563,0,10,0.742540037,2.903424715,0.004279613
simulate5_5_10_4_data.csv,1000,10,LR,0.672,0.674074074,0.669565217,0.716135266,0,10,1.11573858,15.80311105,0.010247946
simulate50_50_0_3_data.csv,1000,100,LR,0.896,0.918699187,0.874015748,0.926125088,0,100,198.1545419,5585.825841,0.013772964
simulate50_50_0_2_data.csv,1000,100,LR,0.9,0.875968992,0.925619835,0.949163944,0,100,34.93693064,167.4406462,0.008411884
simulate10_0_0_2_data.csv,1000,10,LR,0.624,0.6,0.652173913,0.675813205,0,10,0.677455251,1.16095389,0.004288912
simulate10_0_0_3_data.csv,1000,10,LR,0.624,0.6,0.644444444,0.684798712,0,10,0.389460613,1.514045124,0.003541946
simulate0_10_5_7_data.csv,1000,10,LR,0.828,0.853658537,0.803149606,0.897605787,0,10,2.034130563,3.238030184,0.003446102
simulate0_10_5_6_data.csv,1000,10,LR,0.812,0.833333333,0.788135593,0.906651258,0,10,1.809760038,2.991564145,0.004095078
simulate10_10_5_3_data.csv,1000,20,LR,0.772,0.859504132,0.689922481,0.887244538,0,20,0.850721467,2.718790571,0.004116058
simulate10_10_5_2_data.csv,1000,20,LR,0.768,0.761538462,0.775,0.874679487,0,20,0.797981536,3.115997968,0.004533052
simulate0_10_3_3_data.csv,1000,10,LR,0.876,0.926470588,0.815789474,0.942756708,0,10,2.634498655,3.91010951,0.003744125
