data, n, p, method, acc, sens, spec, auc, lambda0, non-zeros, med_abs, max_abs, time 
sim_50_3_2_7_2_4_data.csv,50,5,FR,0.6153846153846154,1.0,0.16666666666666666,0.6904761904761906,0,3,0.7587946936626806,7.587946936626806,0.035713911056518555
sim_50_3_2_7_2_4_data.csv,50,5,LR,0.6153846153846154,0.42857142857142855,0.8333333333333334,0.6904761904761906,0,5,1.1155309937943096,15.310153225124493,0.0034890174865722656
sim_50_3_2_7_2_4_data.csv,50,5,Round,0.6153846153846154,0.42857142857142855,0.8333333333333334,0.6904761904761906,0,4,1.0,15.0,0.003494739532470703
sim_50_3_2_7_2_4_data.csv,50,5,NLLCD,0.5384615384615384,0.14285714285714285,1.0,0.6428571428571428,0,3,1.0,10.0,0.01377415657043457
sim_50_3_2_7_2_5_data.csv,50,5,FR,0.6153846153846154,0.0,0.8,0.5666666666666667,0,4,2.6206896551724137,10.482758620689655,0.021420001983642578
sim_50_3_2_7_2_5_data.csv,50,5,LR,0.6923076923076923,0.6666666666666666,0.7,0.5666666666666667,0,4,23.424890355380732,67.4048364256748,0.0012590885162353516
sim_50_3_2_7_2_5_data.csv,50,5,Round,0.6153846153846154,0.0,0.8,0.5666666666666667,0,4,23.0,67.0,0.0012638568878173828
sim_50_3_2_7_2_5_data.csv,50,5,NLLCD,0.6923076923076923,0.6666666666666666,0.7,0.5666666666666667,0,4,3.0,10.0,0.008945226669311523
sim_50_3_2_7_1_10_data.csv,50,5,FR,0.8461538461538461,0.7142857142857143,1.0,0.8214285714285714,0,4,2.9148621655724236,8.744586496717272,0.012834787368774414
sim_50_3_2_7_1_10_data.csv,50,5,LR,0.8461538461538461,0.7142857142857143,1.0,0.8214285714285714,0,4,3.016640411226831,20.95700786230512,0.0012989044189453125
sim_50_3_2_7_1_10_data.csv,50,5,Round,0.8461538461538461,0.7142857142857143,1.0,0.8214285714285714,0,4,3.0,21.0,0.0013039112091064453
sim_50_3_2_7_1_10_data.csv,50,5,NLLCD,0.8461538461538461,0.7142857142857143,1.0,0.8214285714285714,0,4,1.0,9.0,0.009935855865478516
sim_50_3_2_7_3_6_data.csv,50,5,FR,0.7692307692307693,0.7,1.0,0.8666666666666667,0,5,5.0,10.0,0.04091382026672363
sim_50_3_2_7_3_6_data.csv,50,5,LR,0.7692307692307693,0.7,1.0,0.8666666666666667,0,5,16.59209546270064,48.58350511215601,0.0013041496276855469
sim_50_3_2_7_3_6_data.csv,50,5,Round,0.7692307692307693,0.9,0.3333333333333333,0.8666666666666667,0,5,17.0,49.0,0.001310110092163086
sim_50_3_2_7_3_6_data.csv,50,5,NLLCD,0.7692307692307693,0.7,1.0,0.9,0,4,5.0,10.0,0.5276730060577393
sim_50_3_2_7_3_7_data.csv,50,5,FR,0.6153846153846154,0.42857142857142855,0.8333333333333334,0.6309523809523809,0,5,2.467953474730125,6.1698836868253135,0.021787166595458984
sim_50_3_2_7_3_7_data.csv,50,5,LR,0.6923076923076923,0.5714285714285714,0.8333333333333334,0.6190476190476191,0,5,2.3054010500629425,6.044614791944346,0.000885009765625
sim_50_3_2_7_3_7_data.csv,50,5,Round,0.6923076923076923,0.5714285714285714,0.8333333333333334,0.6547619047619049,0,5,2.0,6.0,0.0008900165557861328
sim_50_3_2_7_3_7_data.csv,50,5,NLLCD,0.6153846153846154,0.42857142857142855,0.8333333333333334,0.6190476190476191,0,5,5.0,10.0,0.008581876754760742
sim_50_3_2_7_1_1_data.csv,50,5,FR,0.6923076923076923,0.42857142857142855,1.0,0.8571428571428572,0,3,0.2525694893110909,2.0205559144887273,0.013809919357299805
sim_50_3_2_7_1_1_data.csv,50,5,LR,0.6923076923076923,0.42857142857142855,1.0,0.8095238095238095,0,5,0.35571519121165673,2.1038970029344606,0.0006961822509765625
sim_50_3_2_7_1_1_data.csv,50,5,Round,0.6923076923076923,0.42857142857142855,1.0,0.7142857142857143,0,1,0.0,2.0,0.000701904296875
sim_50_3_2_7_1_1_data.csv,50,5,NLLCD,0.6153846153846154,0.42857142857142855,0.8333333333333334,0.7023809523809523,0,3,2.0,10.0,0.011102437973022461
sim_50_3_2_7_1_7_data.csv,50,5,FR,0.8461538461538461,1.0,0.7142857142857143,0.8571428571428571,0,3,1.6661681946247169,5.831588681186509,0.013956069946289062
sim_50_3_2_7_1_7_data.csv,50,5,LR,0.8461538461538461,1.0,0.7142857142857143,0.8571428571428571,0,4,2.477905216336052,14.246815080641376,0.0011110305786132812
sim_50_3_2_7_1_7_data.csv,50,5,Round,0.8461538461538461,1.0,0.7142857142857143,0.8571428571428571,0,4,2.0,14.0,0.0011148452758789062
sim_50_3_2_7_1_7_data.csv,50,5,NLLCD,0.8461538461538461,1.0,0.7142857142857143,0.8571428571428571,0,4,2.0,10.0,0.009534120559692383
sim_50_3_2_7_1_6_data.csv,50,5,FR,0.46153846153846156,0.5714285714285714,0.3333333333333333,0.6309523809523809,0,4,1.9726476003778015,9.863238001889007,0.015841960906982422
sim_50_3_2_7_1_6_data.csv,50,5,LR,0.6923076923076923,0.5714285714285714,0.8333333333333334,0.6190476190476191,0,5,1.5973795089977185,17.325118024993813,0.001277923583984375
sim_50_3_2_7_1_6_data.csv,50,5,Round,0.46153846153846156,0.5714285714285714,0.3333333333333333,0.6190476190476191,0,5,2.0,17.0,0.0012829303741455078
sim_50_3_2_7_1_6_data.csv,50,5,NLLCD,0.6923076923076923,0.5714285714285714,0.8333333333333334,0.6309523809523809,0,5,1.0,10.0,0.006639719009399414
