"data","n","p","lambda0","non_zeros","med_abs","max_abs","acc","sens","spec","sec"
"sim_1000_5_1_10_3_1_data.csv",1000,7,0,5,3,10,0.788,0.83,0.725,0.0421819686889648
"sim_1000_5_1_10_3_10_data.csv",1000,7,0,5,1.5,10,0.793,0.740471869328494,0.857461024498886,0.0405080318450928
"sim_1000_5_1_10_3_2_data.csv",1000,7,0,3,0.5,10,0.765,0.660516605166052,0.888646288209607,0.0513720512390137
"sim_1000_5_1_10_3_3_data.csv",1000,7,0,6,5,10,0.712,0.808196721311475,0.561538461538462,0.043956995010376
"sim_1000_5_1_10_3_4_data.csv",1000,7,0,6,4.5,10,0.696,0.864321608040201,0.446650124069479,0.0253870487213135
"sim_1000_5_1_10_3_5_data.csv",1000,7,0,6,5,10,0.724,0.859399684044234,0.490463215258856,0.0514600276947021
"sim_1000_5_1_10_3_6_data.csv",1000,7,0,6,2,10,0.669,0.799666110183639,0.473815461346633,0.038646936416626
"sim_1000_5_1_10_3_7_data.csv",1000,7,0,6,7.5,10,0.689,0.890995260663507,0.340599455040872,0.0493588447570801
"sim_1000_5_1_10_3_8_data.csv",1000,7,0,5,1,10,0.802,0.922056384742952,0.619647355163728,0.0512328147888184
"sim_1000_5_1_10_3_9_data.csv",1000,7,0,6,1,10,0.679,0.679558011049724,0.678336980306346,0.0371720790863037
"sim_1000_5_1_3_1_1_data.csv",1000,7,0,4,1,10,0.689,0.922101449275362,0.401785714285714,0.0622060298919678
"sim_1000_5_1_3_1_10_data.csv",1000,7,0,6,3.5,10,0.609,0.271966527196653,0.917624521072797,0.0277640819549561
"sim_1000_5_1_3_1_2_data.csv",1000,7,0,3,0.5,10,0.583,0.994163424124514,0.148148148148148,0.0296599864959717
"sim_1000_5_1_3_1_3_data.csv",1000,7,0,6,2,10,0.786,0.755060728744939,0.816205533596838,0.0339560508728027
"sim_1000_5_1_3_1_4_data.csv",1000,7,0,3,2.5,10,0.634,0.670146137787056,0.600767754318618,0.0460271835327148
"sim_1000_5_1_3_1_5_data.csv",1000,7,0,5,1.5,10,0.664,0.946869070208729,0.348837209302326,0.0581049919128418
"sim_1000_5_1_3_1_6_data.csv",1000,7,0,6,1.5,10,0.693,0.939226519337017,0.400437636761488,0.0315189361572266
"sim_1000_5_1_3_1_7_data.csv",1000,7,0,5,2,10,0.859,0.794979079497908,0.917624521072797,0.0298469066619873
"sim_1000_5_1_3_1_8_data.csv",1000,7,0,6,2,9,0.593,0.626482213438735,0.558704453441296,0.0428850650787354
"sim_1000_5_1_3_1_9_data.csv",1000,7,0,6,1.5,10,0.733,0.887189292543021,0.563941299790356,0.0540750026702881
"sim_1000_5_1_3_2_1_data.csv",1000,7,0,1,0,10,0.575,0.101479915433404,1,0.0591850280761719
"sim_1000_5_1_3_2_10_data.csv",1000,7,0,5,1.5,10,0.947,0.929718875502008,0.964143426294821,0.0311908721923828
"sim_1000_5_1_3_2_2_data.csv",1000,7,0,6,2,10,0.886,0.920634920634921,0.850806451612903,0.06278395652771
"sim_1000_5_1_3_2_3_data.csv",1000,7,0,6,2.5,10,0.904,0.836134453781513,0.965648854961832,0.0494799613952637
"sim_1000_5_1_3_2_4_data.csv",1000,7,0,5,1.5,10,0.758,0.894645941278066,0.570071258907363,0.036761999130249
"sim_1000_5_1_3_2_5_data.csv",1000,7,0,3,0.5,10,0.896,0.993388429752066,0.746835443037975,0.0407240390777588
"sim_1000_5_1_3_2_6_data.csv",1000,7,0,6,2,10,0.724,0.8625,0.547727272727273,0.132359981536865
"sim_1000_5_1_3_2_7_data.csv",1000,7,0,4,1,10,0.852,0.651282051282051,0.980327868852459,0.053663969039917
"sim_1000_5_1_3_2_8_data.csv",1000,7,0,5,1,10,0.668,0.294392523364486,0.947552447552448,0.0390620231628418
"sim_1000_5_1_3_2_9_data.csv",1000,7,0,4,1,10,0.64,0.826175869120654,0.461839530332681,0.032628059387207
"sim_1000_5_1_3_3_1_data.csv",1000,7,0,5,1.5,10,0.737,0.918461538461538,0.4,0.0310399532318115
"sim_1000_5_1_3_3_10_data.csv",1000,7,0,2,0,10,0.79,0.577464788732394,1,0.0441889762878418
"sim_1000_5_1_3_3_2_data.csv",1000,7,0,5,1,10,0.639,0.773648648648649,0.443627450980392,0.0482370853424072
"sim_1000_5_1_3_3_3_data.csv",1000,7,0,6,3,10,0.741,0.708053691275168,0.78960396039604,0.0355720520019531
"sim_1000_5_1_3_3_4_data.csv",1000,7,0,4,1,10,0.691,0.909952606635071,0.313351498637602,0.0330100059509277
"sim_1000_5_1_3_3_5_data.csv",1000,7,0,5,1,10,0.836,0.734875444839858,0.965753424657534,0.0368521213531494
"sim_1000_5_1_3_3_6_data.csv",1000,7,0,6,1,10,0.869,0.758034026465028,0.993630573248408,0.039708137512207
"sim_1000_5_1_3_3_7_data.csv",1000,7,0,5,2.5,10,0.766,0.955056179775281,0.453580901856764,0.0496559143066406
"sim_1000_5_1_3_3_8_data.csv",1000,7,0,5,1.5,10,0.834,0.924499229583975,0.666666666666667,0.050786018371582
"sim_1000_5_1_3_3_9_data.csv",1000,7,0,6,2,10,0.91,0.959183673469388,0.823691460055096,0.0321910381317139
"sim_1000_5_1_5_1_1_data.csv",1000,7,0,6,2,10,0.841,0.744086021505376,0.925233644859813,0.0469000339508057
"sim_1000_5_1_5_1_10_data.csv",1000,7,0,6,3.5,10,0.69,0.563786008230453,0.809338521400778,0.0279569625854492
"sim_1000_5_1_5_1_2_data.csv",1000,7,0,6,2.5,10,0.629,0.591439688715953,0.668724279835391,0.0333418846130371
"sim_1000_5_1_5_1_3_data.csv",1000,7,0,4,1.5,10,0.681,0.38961038961039,0.931226765799256,0.0285880565643311
"sim_1000_5_1_5_1_4_data.csv",1000,7,0,6,1.5,10,0.705,0.712,0.698,0.0261259078979492
"sim_1000_5_1_5_1_5_data.csv",1000,7,0,6,2,10,0.673,0.825688073394495,0.49010989010989,0.0444610118865967
"sim_1000_5_1_5_1_6_data.csv",1000,7,0,5,1.5,10,0.586,0.481695568400771,0.698544698544699,0.0267729759216309
"sim_1000_5_1_5_1_7_data.csv",1000,7,0,5,2,10,0.625,0.537864077669903,0.717525773195876,0.0527491569519043
"sim_1000_5_1_5_1_8_data.csv",1000,7,0,6,2.5,10,0.76,0.636752136752137,0.868421052631579,0.0436000823974609
"sim_1000_5_1_5_1_9_data.csv",1000,7,0,4,1.5,10,0.767,0.858527131782946,0.669421487603306,0.04563307762146
"sim_1000_5_1_5_2_1_data.csv",1000,7,0,5,1,10,0.739,0.729559748427673,0.747609942638623,0.0359511375427246
"sim_1000_5_1_5_2_10_data.csv",1000,7,0,4,1.5,10,0.824,0.649651972157773,0.956063268892794,0.0325360298156738
"sim_1000_5_1_5_2_2_data.csv",1000,7,0,5,3,10,0.868,0.9,0.830434782608696,0.0434970855712891
"sim_1000_5_1_5_2_3_data.csv",1000,7,0,5,1,10,0.699,0.749034749034749,0.645228215767635,0.0353879928588867
"sim_1000_5_1_5_2_4_data.csv",1000,7,0,5,2.5,10,0.776,0.781496062992126,0.770325203252033,0.0294671058654785
"sim_1000_5_1_5_2_5_data.csv",1000,7,0,5,2,10,0.768,0.878003696857671,0.638344226579521,0.0398480892181396
"sim_1000_5_1_5_2_6_data.csv",1000,7,0,3,0.5,10,0.573,0.364161849710983,0.798336798336798,0.029818058013916
"sim_1000_5_1_5_2_7_data.csv",1000,7,0,6,2.5,10,0.744,0.616228070175439,0.85110294117647,0.0468521118164062
"sim_1000_5_1_5_2_8_data.csv",1000,7,0,4,1,10,0.777,0.581508515815085,0.913412563667233,0.0541379451751709
"sim_1000_5_1_5_2_9_data.csv",1000,7,0,4,1.5,10,0.829,0.947098976109215,0.661835748792271,0.0462629795074463
"sim_1000_5_1_5_3_1_data.csv",1000,7,0,5,1.5,10,0.79,0.66913123844732,0.932461873638344,0.0355989933013916
"sim_1000_5_1_5_3_10_data.csv",1000,7,0,5,3.5,10,0.736,0.89589905362776,0.459016393442623,0.0376670360565186
"sim_1000_5_1_5_3_2_data.csv",1000,7,0,5,1,10,0.9,0.868512110726644,0.943127962085308,0.0488541126251221
"sim_1000_5_1_5_3_3_data.csv",1000,7,0,5,1.5,10,0.752,0.614285714285714,0.927272727272727,0.0410211086273193
"sim_1000_5_1_5_3_4_data.csv",1000,7,0,5,2,10,0.863,0.962382445141066,0.687845303867403,0.0456230640411377
"sim_1000_5_1_5_3_5_data.csv",1000,7,0,6,4,10,0.775,0.819727891156463,0.711165048543689,0.0438809394836426
