"data","n","p","lambda0","non_zeros","med_abs","max_abs","acc","sens","spec","sec"
"bank_data.csv",41188,58,0,31,1,10,0.897834320675925,0.239655172413793,0.981394330743132,16.2008349895477
"breastcancer_data.csv",683,10,0,8,6,10,0.969253294289897,0.95397489539749,0.977477477477477,0.0642359256744385
"spambase_data.csv",4601,58,0,10,0,10,0.843512279939144,0.659128516271373,0.963414634146341,2.88678503036499
"tbrisk_data.csv",1347,13,0,11,4.5,10,0.733481811432814,0.724035608308605,0.742942050520059,0.0848498344421387
